id_cliente,nome,email,uf,cidade,status_email,flag_recebe_email,tipo_problema,nivel_prioridade,pedidos_confirmados,pedidos_pendentes,pedidos_cancelados,pedidos_outros,total_pedidos,valor_pendente,valor_cancelado,valor_total_historico,percentual_pendentes,percentual_cancelados,primeira_compra,ultima_compra,meios_pagamento_usados,departamentos_comprados,acao_recomendada,segmento_campanha
60391.0,MARIA,60391@testexp00.com.br,,,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,5088.0,5088.0,0.0,100.0,2019-02-08 00:00:00,2019-02-08 00:00:00,CC,"ACESSORIOS,AUDIO,UTILIDADES",enviar email de recuperação com oferta especial,campanha_urgente_email
62572.0,ARINE,62572@testexp00.com.br,AM,MANAUS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,5076.92,5076.92,0.0,100.0,2019-02-08 00:00:00,2019-02-08 00:00:00,DINHEIRO,"INFORMATICA,MODA",enviar email de recuperação com oferta especial,campanha_urgente_email
83352.0,CELIA,83352@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,5073.2,5073.2,0.0,100.0,2019-03-22 00:00:00,2019-03-22 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
51.0,PAULO,51@testexp00.com.br,,,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,5068.32,5068.32,0.0,100.0,2019-06-28 00:00:00,2019-06-28 00:00:00,DINHEIRO,"AUDIO,LIVROS",oferecer cupom de desconto via sms/app,campanha_urgente_outros
83916.0,MARCIA,83916@testexp00.com.br,DF,BRASÍLIA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,5066.6,5066.6,0.0,100.0,2019-03-21 00:00:00,2019-03-21 00:00:00,CC,"AUDIO,LIVROS",enviar email de recuperação com oferta especial,campanha_urgente_email
85255.0,LUCIANA,85255@testexp00.com.br,MS,DOURADOS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,5063.2,5063.2,0.0,100.0,2019-05-06 00:00:00,2019-05-06 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
62882.0,ELISIANE,62882@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,6,0,6,0.0,5062.72,5062.72,0.0,100.0,2019-05-03 00:00:00,2019-05-03 00:00:00,CC,"AUDIO,INFORMATICA,TELEFONIA",enviar email de recuperação com oferta especial,campanha_urgente_email
87637.0,RAFAEL,87637@testexp00.com.br,SC,CHAPECÓ,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,5052.04,5052.04,0.0,100.0,2019-03-26 00:00:00,2019-03-26 00:00:00,CC,"AUDIO,BELEZA,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
86946.0,ANDREA,86946@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,5049.0,5049.0,0.0,100.0,2019-03-20 00:00:00,2019-03-20 00:00:00,CC,"AUDIO,BELEZA,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
83892.0,LUIZ,83892@testexp00.com.br,SC,CURITIBANOS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,4,0,4,0,8,0.0,5039.76,11394.24,0.0,50.0,2019-03-23 00:00:00,2020-02-10 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
89138.0,ANDRESSA,89138@testexp00.com.br,CE,CASCAVEL,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,5,0,3,0,8,0.0,5028.0,14628.8,0.0,37.5,2019-04-12 00:00:00,2019-06-08 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
86049.0,NATALIA,86049@testexp00.com.br,EX ,URUGUAI,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,6,0,6,0.0,5022.4,5022.4,0.0,100.0,2019-03-14 00:00:00,2019-03-14 00:00:00,CC,"AUDIO,INFORMATICA,MODA",enviar email de recuperação com oferta especial,campanha_urgente_email
83481.0,TATIANE,83481@testexp00.com.br,,,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,2,0,5,0,7,0.0,5007.2,9913.2,0.0,71.43,2019-03-24 00:00:00,2020-03-15 00:00:00,CC,"INFORMATICA,MODA,SOM",enviar email de recuperação com oferta especial,campanha_urgente_email
86131.0,FRANZ,86131@testexp00.com.br,EX ,ALEMANHA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,23,0,4,0,27,0.0,4995.2,26505.88,0.0,14.81,2019-04-07 00:00:00,2021-01-17 00:00:00,CC,"AUDIO,INFORMATICA,UTILIDADES,ACESSORIOS,TELEFONIA,MODA,BELEZA",enviar email de recuperação com oferta especial,campanha_urgente_email
85319.0,CAROLINA,85319@testexp00.com.br,,,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4991.4,4991.4,0.0,100.0,2019-03-07 00:00:00,2019-03-07 00:00:00,CC,"AUDIO,UTILIDADES",oferecer cupom de desconto via sms/app,campanha_urgente_outros
93038.0,JULIO,93038@testexp00.com.br,PE,RECIFE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4977.72,4977.72,0.0,100.0,2019-06-06 00:00:00,2019-06-06 00:00:00,CC,UTILIDADES,enviar email de recuperação com oferta especial,campanha_urgente_email
91276.0,JANE,91276@testexp00.com.br,SC,FAXINAL DOS GUEDES,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,6,0,6,0.0,4959.4,4959.4,0.0,100.0,2019-04-27 00:00:00,2019-04-27 00:00:00,CC,"AUDIO,INFORMATICA",oferecer cupom de desconto via sms/app,campanha_urgente_outros
61147.0,LEONIDIO,61147@testexp00.com.br,MG,LAGOA SANTA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4934.0,4934.0,0.0,100.0,2018-12-01 00:00:00,2018-12-01 00:00:00,CC,"ACESSORIOS,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
83383.0,SIRLENE,83383@testexp00.com.br,RS,CAXIAS DO SUL,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4931.68,4931.68,0.0,100.0,2019-03-14 00:00:00,2019-03-14 00:00:00,CC,"ACESSORIOS,AUDIO,INFORMATICA,TELEFONIA",enviar email de recuperação com oferta especial,campanha_urgente_email
90237.0,ROSEMAR,90237@testexp00.com.br,SC,FLORIANÓPOLIS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4930.88,4930.88,0.0,100.0,2019-06-03 00:00:00,2019-06-03 00:00:00,CC,"AUDIO,BELEZA,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
92382.0,DANIELA,92382@testexp00.com.br,SP,PIRACICABA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4924.76,4924.76,0.0,100.0,2019-05-04 00:00:00,2019-05-04 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
62917.0,ALINE,62917@testexp00.com.br,RJ,RIO DE JANEIRO,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4913.28,4913.28,0.0,100.0,2019-03-15 00:00:00,2019-03-15 00:00:00,CC,"BELEZA,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
91893.0,LIEGE,91893@testexp00.com.br,RS,PORTO ALEGRE,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4913.28,4913.28,0.0,100.0,2019-06-12 00:00:00,2019-06-12 00:00:00,CC,AUDIO,oferecer cupom de desconto via sms/app,campanha_urgente_outros
86090.0,VICENTE,86090@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4906.0,4906.0,0.0,100.0,2019-03-20 00:00:00,2019-03-20 00:00:00,CC,INFORMATICA,enviar email de recuperação com oferta especial,campanha_urgente_email
61683.0,CLARICE,61683@testexp00.com.br,,,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4882.8,4882.8,0.0,100.0,2019-01-12 00:00:00,2019-01-12 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
62301.0,LEANDRO,62301@testexp00.com.br,MT,NOVA MUTUM,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4880.64,4880.64,0.0,100.0,2019-06-28 00:00:00,2019-06-28 00:00:00,CC,"ACESSORIOS,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
83368.0,JOSIANE,83368@testexp00.com.br,RS,GRAVATAÍ,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4879.6,4879.6,0.0,100.0,2019-04-26 00:00:00,2019-04-26 00:00:00,CC,INFORMATICA,enviar email de recuperação com oferta especial,campanha_urgente_email
86783.0,THOMAS,86783@testexp00.com.br,EX ,ALEMANHA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4868.6,4868.6,0.0,100.0,2019-03-18 00:00:00,2019-03-18 00:00:00,CC,"AUDIO,BELEZA,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
86299.0,GUSTAVO,86299@testexp00.com.br,,,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4866.4,4866.4,0.0,100.0,2019-03-17 00:00:00,2019-03-17 00:00:00,CC,"INFORMATICA,TELEFONIA",oferecer cupom de desconto via sms/app,campanha_urgente_outros
92575.0,ELAINE,92575@testexp00.com.br,,,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4857.6,4857.6,0.0,100.0,2019-05-04 00:00:00,2019-05-04 00:00:00,CC,"AUDIO,INFORMATICA,MODA",enviar email de recuperação com oferta especial,campanha_urgente_email
83029.0,ITIARA,83029@testexp00.com.br,SP,SÃO PAULO,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4850.0,4850.0,0.0,100.0,2019-02-22 00:00:00,2019-02-22 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
60592.0,SAMANTHA,60592@testexp00.com.br,RS,GRAMADO,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4848.8,4848.8,0.0,100.0,2018-10-17 00:00:00,2018-10-17 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
62472.0,RAFAEL,62472@testexp00.com.br,RS,CANOAS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4845.2,4845.2,0.0,100.0,2019-04-19 00:00:00,2019-04-19 00:00:00,DINHEIRO,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
61218.0,GUSTAVO,61218@testexp00.com.br,,,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4827.52,4827.52,0.0,100.0,2019-02-14 00:00:00,2019-02-14 00:00:00,CC,"AUDIO,INFORMATICA,LIVROS,UTILIDADES",oferecer cupom de desconto via sms/app,campanha_urgente_outros
62440.0,ROMARIO,62440@testexp00.com.br,MG,BELO HORIZONTE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4823.2,4823.2,0.0,100.0,2019-06-11 00:00:00,2019-06-11 00:00:00,CC,"BELEZA,INFORMATICA,UTILIDADES",enviar email de recuperação com oferta especial,campanha_urgente_email
85755.0,CINTHIA,85755@testexp00.com.br,,,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4820.72,4820.72,0.0,100.0,2019-03-29 00:00:00,2019-03-29 00:00:00,CC,"AUDIO,BELEZA,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
62487.0,RODRIGO,62487@testexp00.com.br,SP,SÃO PAULO,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4806.88,4806.88,0.0,100.0,2019-07-01 00:00:00,2019-07-01 00:00:00,DINHEIRO,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
173871.0,MARCELO,173871@testexp00.com.br,RS,SANTO ANTÔNIO DA PATRULHA,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,3,0,3,0.0,4800.96,4800.96,0.0,100.0,2021-01-13 00:00:00,2021-01-13 00:00:00,DINHEIRO,"AUDIO,TELEFONIA",oferecer cupom de desconto via sms/app,campanha_urgente_outros
62606.0,SUSYMERI,62606@testexp00.com.br,SC,BRUSQUE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4795.28,4795.28,0.0,100.0,2019-02-07 00:00:00,2019-02-07 00:00:00,DINHEIRO,"ACESSORIOS,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
86876.0,RENATA,86876@testexp00.com.br,RS,CANOAS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,9,0,9,0.0,4785.72,4785.72,0.0,100.0,2019-04-21 00:00:00,2020-01-09 00:00:00,CC,"AUDIO,INFORMATICA,LIVROS,TELEFONIA",enviar email de recuperação com oferta especial,campanha_urgente_email
91722.0,NATASHA,91722@testexp00.com.br,RS,PORTO ALEGRE,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,8,0,5,0,13,0.0,4769.6,16926.8,0.0,38.46,2019-04-28 00:00:00,2020-06-08 00:00:00,CC,"INFORMATICA,AUDIO,LIVROS",oferecer cupom de desconto via sms/app,campanha_urgente_outros
91129.0,VARONE,91129@testexp00.com.br,SP,SALTO,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4768.72,4768.72,0.0,100.0,2019-11-15 00:00:00,2019-11-15 00:00:00,CC,"AUDIO,BELEZA",enviar email de recuperação com oferta especial,campanha_urgente_email
92176.0,VANESSA,92176@testexp00.com.br,SP,ARAÇATUBA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4758.6,4758.6,0.0,100.0,2019-05-23 00:00:00,2019-05-23 00:00:00,CC,UTILIDADES,enviar email de recuperação com oferta especial,campanha_urgente_email
86182.0,MARIA,86182@testexp00.com.br,RS,GRAMADO,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4734.4,4734.4,0.0,100.0,2019-03-19 00:00:00,2019-03-19 00:00:00,CC,"AUDIO,INFORMATICA",oferecer cupom de desconto via sms/app,campanha_urgente_outros
83370.0,OLIVER,83370@testexp00.com.br,SP,SÃO PAULO,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4724.88,4724.88,0.0,100.0,2019-03-14 00:00:00,2019-03-14 00:00:00,CC,"AUDIO,INFORMATICA",oferecer cupom de desconto via sms/app,campanha_urgente_outros
83372.0,GABEIELI,83372@testexp00.com.br,SC,CAMPOS NOVOS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4724.88,4724.88,0.0,100.0,2019-03-14 00:00:00,2019-03-14 00:00:00,CC,"AUDIO,BELEZA",enviar email de recuperação com oferta especial,campanha_urgente_email
89312.0,EDUARDO,89312@testexp00.com.br,GO,CATALÃO,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4718.4,4718.4,0.0,100.0,2019-09-03 00:00:00,2019-09-03 00:00:00,CC,"AUDIO,INFORMATICA",oferecer cupom de desconto via sms/app,campanha_urgente_outros
86094.0,GABRIEL,86094@testexp00.com.br,RS,SANTO ANTÔNIO DAS MISSÕES,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4716.8,4716.8,0.0,100.0,2019-04-05 00:00:00,2019-04-05 00:00:00,CC,"AUDIO,INFORMATICA,TELEFONIA",enviar email de recuperação com oferta especial,campanha_urgente_email
91085.0,JULIANA,91085@testexp00.com.br,RS,PORTO ALEGRE,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4704.48,4704.48,0.0,100.0,2019-04-25 00:00:00,2019-04-25 00:00:00,CC,AUDIO,oferecer cupom de desconto via sms/app,campanha_urgente_outros
92190.0,CESAR,92190@testexp00.com.br,RS,ESTRELA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4697.8,4697.8,0.0,100.0,2019-05-18 00:00:00,2019-05-18 00:00:00,CC,"ACESSORIOS,AUDIO,TELEFONIA",enviar email de recuperação com oferta especial,campanha_urgente_email
84312.0,HEMRIQUE,84312@testexp00.com.br,SC,BLUMENAU,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4686.0,4686.0,0.0,100.0,2019-03-30 00:00:00,2019-03-30 00:00:00,CC,INFORMATICA,oferecer cupom de desconto via sms/app,campanha_urgente_outros
82360.0,TATIANA,82360@testexp00.com.br,RS,PORTO ALEGRE,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4681.6,4681.6,0.0,100.0,2019-02-15 00:00:00,2019-02-15 00:00:00,CC,"INFORMATICA,TELEFONIA",oferecer cupom de desconto via sms/app,campanha_urgente_outros
87933.0,MARCELO,87933@testexp00.com.br,SP,SÃO PAULO,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4670.2,4670.2,0.0,100.0,2019-05-22 00:00:00,2019-05-22 00:00:00,CC,INFORMATICA,enviar email de recuperação com oferta especial,campanha_urgente_email
86411.0,BEATRIZ,86411@testexp00.com.br,,,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,3,0,3,0.0,4658.04,4658.04,0.0,100.0,2019-03-29 00:00:00,2019-03-29 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
85545.0,JAIME,85545@testexp00.com.br,RS,SÃO MARCOS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4656.2,4656.2,0.0,100.0,2019-03-31 00:00:00,2019-03-31 00:00:00,CC,"INFORMATICA,MODA",enviar email de recuperação com oferta especial,campanha_urgente_email
91993.0,PIERINA,91993@testexp00.com.br,MG,MARIANA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4650.8,4650.8,0.0,100.0,2019-04-30 00:00:00,2019-04-30 00:00:00,CC,INFORMATICA,enviar email de recuperação com oferta especial,campanha_urgente_email
62516.0,PAULO,62516@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4646.4,4646.4,0.0,100.0,2019-04-09 00:00:00,2019-04-09 00:00:00,DINHEIRO,"BELEZA,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
60834.0,DANIELLE,60834@testexp00.com.br,RS,MARAU,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,11,0,8,0,19,0.0,4642.2,22318.92,0.0,42.11,2019-10-24 00:00:00,2020-10-22 00:00:00,CC,"INFORMATICA,ACESSORIOS,BELEZA,UTILIDADES,AUDIO,MODA,TELEFONIA",enviar email de recuperação com oferta especial,campanha_urgente_email
85952.0,CONSUELO,85952@testexp00.com.br,DF,BRASÍLIA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,6,0,6,0.0,4621.6,4621.6,0.0,100.0,2019-03-22 00:00:00,2019-03-22 00:00:00,CC,"ACESSORIOS,AUDIO,INFORMATICA,LIVROS",enviar email de recuperação com oferta especial,campanha_urgente_email
60404.0,DULCE,60404@testexp00.com.br,,,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4611.2,4611.2,0.0,100.0,2019-01-24 00:00:00,2019-01-24 00:00:00,CC,PAPELARIA,enviar email de recuperação com oferta especial,campanha_urgente_email
85640.0,CAMILA,85640@testexp00.com.br,RS,SÃO MARCOS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4611.2,4611.2,0.0,100.0,2019-04-07 00:00:00,2019-04-07 00:00:00,CC,INFORMATICA,enviar email de recuperação com oferta especial,campanha_urgente_email
88257.0,APARECIDA,88257@testexp00.com.br,PR,LONDRINA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4611.2,4611.2,0.0,100.0,2019-04-09 00:00:00,2019-04-09 00:00:00,CC,INFORMATICA,enviar email de recuperação com oferta especial,campanha_urgente_email
89955.0,MARIO,89955@testexp00.com.br,PR,PALMAS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4611.2,4611.2,0.0,100.0,2019-05-12 00:00:00,2019-05-12 00:00:00,CC,INFORMATICA,enviar email de recuperação com oferta especial,campanha_urgente_email
62982.0,RENATA,62982@testexp00.com.br,RJ,SÃO GONÇALO,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4591.4,4591.4,0.0,100.0,2019-01-31 00:00:00,2019-01-31 00:00:00,CC,"BELEZA,INFORMATICA",oferecer cupom de desconto via sms/app,campanha_urgente_outros
82581.0,FABIANO,82581@testexp00.com.br,RS,ESTEIO,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4590.44,4590.44,0.0,100.0,2019-04-06 00:00:00,2019-04-06 00:00:00,CC,"AUDIO,BELEZA,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
90892.0,DAMIANA,90892@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4590.0,4590.0,0.0,100.0,2019-04-22 00:00:00,2019-04-22 00:00:00,CC,"AUDIO,BELEZA",enviar email de recuperação com oferta especial,campanha_urgente_email
84147.0,JOAO,84147@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4559.6,4559.6,0.0,100.0,2019-03-23 00:00:00,2019-03-23 00:00:00,CC,"MODA,UTILIDADES",enviar email de recuperação com oferta especial,campanha_urgente_email
90447.0,ELIMAR,90447@testexp00.com.br,GO,ANÁPOLIS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,3,0,3,0.0,4557.2,4557.2,0.0,100.0,2019-06-02 00:00:00,2019-06-02 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
92546.0,GLAUCIA,92546@testexp00.com.br,,,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,3,0,3,0.0,4557.2,4557.2,0.0,100.0,2019-05-24 00:00:00,2019-05-24 00:00:00,CC,"MODA,TELEFONIA",oferecer cupom de desconto via sms/app,campanha_urgente_outros
92395.0,RAPHAEL,92395@testexp00.com.br,EX ,PAISES BAIXOS (HOLANDA),pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4554.0,4554.0,0.0,100.0,2019-05-04 00:00:00,2019-05-04 00:00:00,CC,"BELEZA,ELETRO",enviar email de recuperação com oferta especial,campanha_urgente_email
90716.0,ARCANJO,90716@testexp00.com.br,SC,BALNEÁRIO CAMBORIÚ,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4545.2,4545.2,0.0,100.0,2019-04-20 00:00:00,2019-04-20 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
62730.0,MARIANA,62730@testexp00.com.br,SP,GARÇA,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,5,0,2,0,7,0.0,4540.8,9071.28,0.0,28.57,2019-02-08 00:00:00,2020-11-19 00:00:00,DINHEIRO,"MODA,AUDIO,BELEZA,INFORMATICA,TELEFONIA",enviar email de recuperação com oferta especial,campanha_urgente_email
82755.0,EMERSON,82755@testexp00.com.br,SP,CAMPINAS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4540.8,4540.8,0.0,100.0,2019-02-09 00:00:00,2019-02-09 00:00:00,CC,BELEZA,enviar email de recuperação com oferta especial,campanha_urgente_email
86159.0,DEBORA,86159@testexp00.com.br,SC,FLORIANÓPOLIS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4523.2,4523.2,0.0,100.0,2019-03-19 00:00:00,2019-03-19 00:00:00,CC,"ACESSORIOS,AUDIO",enviar email de recuperação com oferta especial,campanha_urgente_email
83765.0,JORGE,83765@testexp00.com.br,,,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4513.2,4513.2,0.0,100.0,2019-03-15 00:00:00,2019-03-15 00:00:00,CC,"BAZAR,BELEZA,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
60725.0,EDUARDO,60725@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4496.8,4496.8,0.0,100.0,2018-10-19 00:00:00,2018-10-19 00:00:00,CC,"AUDIO,BELEZA",enviar email de recuperação com oferta especial,campanha_urgente_email
61523.0,ALESSANDRO,61523@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,4,0,4,0.0,4480.16,4480.16,0.0,100.0,2019-06-05 00:00:00,2019-06-05 00:00:00,CC,"AUDIO,INFORMATICA,LIVROS",enviar email de recuperação com oferta especial,campanha_urgente_email
90013.0,GUILHERME,90013@testexp00.com.br,SP,SÃO PAULO,nao_pode_receber_emails,0,tem_cancelamentos,alta_prioridade,0,0,2,0,2,0.0,4477.08,4477.08,0.0,100.0,2019-04-20 00:00:00,2019-04-20 00:00:00,CC,AUDIO,oferecer cupom de desconto via sms/app,campanha_urgente_outros
88265.0,FELIPE,88265@testexp00.com.br,RS,SÃO LEOPOLDO,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,7,0,7,0.0,4430.8,4430.8,0.0,100.0,2019-03-31 00:00:00,2019-03-31 00:00:00,CC,"AUDIO,INFORMATICA,MODA,TELEFONIA,UTILIDADES",enviar email de recuperação com oferta especial,campanha_urgente_email
62860.0,RODRIGO,62860@testexp00.com.br,SP,SÃO JOSÉ DO RIO PRETO,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,3,0,3,0.0,4426.8,4426.8,0.0,100.0,2019-01-28 00:00:00,2019-01-28 00:00:00,CC,"AUDIO,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
92592.0,CARINE,92592@testexp00.com.br,RS,SÃO MARCOS,pode_receber_emails,1,tem_cancelamentos,alta_prioridade,0,0,5,0,5,0.0,4425.52,4425.52,0.0,100.0,2019-06-13 00:00:00,2019-06-13 00:00:00,CC,"ACESSORIOS,INFORMATICA",enviar email de recuperação com oferta especial,campanha_urgente_email
